MeasurementTime,Measurement time error,ego_X,ego_Y,ego_yaw,ego_speed,ego_acc,ego_s,ego_d,eHMI_green_on,eHMI_red_on,HV_X,HV_Y,HV_yaw,HV_v_km/h,HV_ax,HV_ay,Straight_SteeringWheel,Straight_AcceleratorPedal,Straight_BrakePedal,K1.NumPad1,K1.NumPad2,time_cost[s],reward[%]
22568.37,868.37,-6.255628,18.120000,3.141593,9.342469,0.287970,106.260000,-0.004372,0.000000,1.000000,6.642971,13.981623,0.193758,4.206524,1.445787,-0.246365,3.818711,0.315397,-1.039255,0.000000,0.000000,8.000000,68.000000
22670.50,870.50,-7.216108,18.120000,3.141593,9.371266,0.287970,107.220000,-0.003892,0.000000,1.000000,6.765926,14.006480,0.203647,4.736355,1.427479,-0.244793,4.051228,0.312603,-1.039255,0.000000,0.000000,8.000000,68.000000
22773.40,873.40,-8.176588,18.120000,3.141593,9.400063,0.287970,108.180000,-0.003412,0.000000,1.000000,6.902979,14.035763,0.215524,5.265411,1.413184,-0.242858,4.390976,0.311206,-1.039255,0.000000,0.000000,8.000000,68.000000
22875.96,875.96,-9.137068,18.120000,3.141593,9.427900,0.230376,109.140000,-0.002932,0.000000,1.000000,7.053991,14.070128,0.229786,5.797421,1.432549,-0.248170,4.765735,0.318190,-1.039255,0.000000,0.000000,8.000000,68.000000
23041.12,941.12,-10.097452,18.120000,3.141593,9.450938,0.230376,110.100000,-0.002548,0.000000,1.000000,7.219701,14.110636,0.247108,6.403265,1.688017,-0.310242,5.250551,0.381048,-1.039255,0.000000,0.000000,8.000000,68.000000
23147.84,947.84,-11.057836,18.120000,3.141593,9.473975,0.230376,111.060000,-0.002164,0.000000,1.000000,7.401664,14.158831,0.267518,7.044134,1.666589,-0.310917,5.574285,0.381048,-1.039255,0.000000,0.000000,8.000000,68.000000
23250.25,950.25,-12.018220,18.120000,3.141593,9.497013,0.230376,112.020000,-0.001780,0.000000,1.000000,7.599565,14.216024,0.291435,7.683088,1.643791,-0.310632,5.986096,0.382444,-1.039255,0.000000,0.000000,8.000000,68.000000
23355.12,955.12,-12.978604,18.120000,3.141593,9.520051,0.230376,112.980000,-0.001396,0.000000,1.000000,7.812857,14.283765,0.319261,8.323105,1.600342,-0.306290,6.391470,0.381048,-1.039255,0.000000,0.000000,8.000000,68.000000
23459.98,959.98,-13.938987,18.120000,3.141593,9.542320,0.184301,113.940000,-0.001013,0.000000,1.000000,8.040765,14.363795,0.351091,8.961943,1.553221,-0.306334,6.728549,0.381048,-1.039255,0.000000,0.000000,9.000000,64.000000
23620.34,1020.34,-14.899295,18.120000,3.141593,9.560750,0.184301,114.900000,-0.000705,0.000000,1.000000,8.282340,14.458050,0.387218,9.602582,1.498226,-0.307314,7.109588,0.382444,-1.039255,0.000000,0.000000,9.000000,64.000000
23725.33,1025.33,-15.859602,18.120000,3.141593,9.579180,0.184301,115.860000,-0.000398,0.000000,1.000000,8.536427,14.568603,0.427062,10.242780,1.422995,-0.316718,7.265175,0.381048,-1.039255,0.000000,0.000000,9.000000,64.000000
23829.25,1029.25,-16.819909,18.120000,3.141593,9.597610,0.184301,116.820000,-0.000091,0.000000,1.000000,8.801643,14.697461,0.470405,10.881405,1.335400,-0.328904,7.428455,0.385238,-1.039255,0.000000,0.000000,9.000000,64.000000
23934.07,1034.07,-17.780216,18.120000,3.141593,9.616040,0.184301,117.780000,0.000216,0.000000,1.000000,9.076142,14.846598,0.517309,11.507867,1.203965,-0.328876,7.580274,0.388032,-1.039255,0.000000,0.000000,9.000000,64.000000
24036.22,1036.22,-18.740523,18.120000,3.141593,9.548066,-5.000000,118.740000,0.000523,0.000000,1.000000,9.357810,15.017974,0.567582,12.129941,1.084150,-0.349488,7.660658,0.396413,-1.039255,0.000000,0.000000,9.000000,64.000000
24196.56,1096.56,-19.672190,18.120000,3.141593,9.048066,-5.000000,119.670000,0.002190,0.000000,1.000000,9.644360,15.213360,0.620448,12.739945,0.925067,-0.362049,7.626589,0.396413,-1.039255,0.000000,0.000000,9.000000,64.000000
24300.67,1100.67,-20.563857,18.120000,3.141593,8.548066,-5.000000,120.560000,0.003857,0.000000,1.000000,9.933134,15.434166,0.675944,13.334380,0.757736,-0.377470,7.662385,0.397810,-1.039255,0.000000,0.000000,9.000000,64.000000
24402.71,1102.71,-21.395523,18.120000,3.141593,8.048066,-5.000000,121.400000,-0.004477,0.000000,1.000000,10.221132,15.681652,0.734144,13.911626,0.574622,-0.393943,7.676672,0.397810,-1.039255,0.000000,0.000000,9.000000,64.000000
24505.72,1105.72,-22.177190,18.120000,3.141593,7.548066,-5.000000,122.180000,-0.002810,0.000000,1.000000,10.505185,15.956759,0.794501,14.465200,0.363303,-0.395235,7.612145,0.390825,-1.039255,0.000000,0.000000,9.000000,64.000000
24609.75,1109.75,-22.908857,18.120000,3.141593,7.048066,-5.000000,122.910000,-0.001143,0.000000,1.000000,10.782066,16.259939,0.856455,15.008963,0.204437,-0.459341,7.517003,0.397810,-1.039255,0.000000,0.000000,10.000000,60.000000
24773.39,1173.39,-23.590523,18.120000,3.141593,6.548066,-5.000000,123.590000,0.000523,0.000000,1.000000,11.048783,16.591447,0.919320,15.540522,0.027563,-0.508061,7.313217,0.397810,-1.039255,0.000000,0.000000,10.000000,60.000000
24876.85,1176.85,-24.222190,18.120000,3.141593,6.048066,-5.000000,124.220000,0.002190,0.000000,1.000000,11.302489,16.950950,0.982273,16.057426,-0.138570,-0.564009,7.043962,0.397810,-1.039255,0.000000,0.000000,10.000000,60.000000
24981.89,1181.89,-24.813857,18.120000,3.141593,5.548066,-5.000000,124.810000,0.003857,0.000000,1.000000,11.540668,17.337716,1.044598,16.566848,-0.270966,-0.658213,6.767014,0.397810,-1.039255,0.000000,0.000000,10.000000,60.000000
25085.84,1185.84,-25.345523,18.120000,3.141593,5.048066,-5.000000,125.350000,-0.004477,0.000000,1.000000,11.761009,17.751041,1.106784,17.079567,-0.402031,-0.771457,6.563385,0.400603,-1.039255,0.000000,0.000000,10.000000,60.000000
25188.54,1188.54,-25.827190,18.120000,3.141593,4.548066,-5.000000,125.830000,-0.002810,0.000000,1.000000,11.961270,18.190290,1.168540,17.598279,-0.533825,-0.868579,6.284710,0.399206,-1.039255,0.000000,0.000000,10.000000,60.000000
25356.63,1256.63,-25.980000,18.120000,3.141593,4.048066,-5.000000,125.980000,-0.000000,0.000000,1.000000,12.139859,18.654536,1.227754,18.138297,-0.584159,-1.051050,5.739606,0.410381,-1.039255,0.000000,0.000000,10.000000,60.000000
25462.05,1262.05,-25.980000,18.120000,3.141593,3.548066,-5.000000,125.980000,-0.000000,0.000000,1.000000,12.296170,19.142540,1.283778,18.658793,-0.713410,-0.971507,5.281166,0.408984,-1.039255,0.000000,0.000000,10.000000,60.000000
25565.76,1265.76,-25.980000,18.120000,3.141593,3.048066,-5.000000,125.980000,-0.000000,0.000000,1.000000,12.429365,19.651552,1.336382,19.147617,-0.748027,-1.081814,4.816289,0.411778,-1.039255,0.000000,0.000000,10.000000,60.000000
25670.85,1270.85,-25.980000,18.120000,3.141593,2.548066,-5.000000,125.980000,-0.000000,0.000000,1.000000,12.539439,20.179975,1.385567,19.638275,-0.783425,-1.150527,4.399454,0.408984,-1.039255,0.000000,0.000000,10.000000,60.000000
25774.22,1274.22,-25.980000,18.120000,3.141593,2.048066,-5.000000,125.980000,-0.000000,0.000000,1.000000,12.626425,20.726520,1.432053,20.132148,-0.822863,-1.229640,4.079174,0.410381,-1.039255,0.000000,0.000000,11.000000,56.000000
25934.41,1334.41,-25.980000,18.120000,3.141593,1.548066,-5.000000,125.980000,-0.000000,0.000000,1.000000,12.690498,21.288450,1.474319,20.514401,-0.824803,-0.925470,3.525278,0.408984,-1.039255,0.000000,0.000000,11.000000,56.000000
26038.78,1338.78,-25.980000,18.120000,3.141593,1.048066,-5.000000,125.980000,-0.000000,0.000000,1.000000,12.733133,21.862605,1.511923,20.878765,-0.785298,-0.957784,3.077200,0.408984,-1.039255,0.000000,0.000000,11.000000,56.000000
26141.70,1341.70,-25.980000,18.120000,3.141593,0.548066,-5.000000,125.980000,-0.000000,0.000000,1.000000,12.756286,22.447945,1.544086,21.239733,-0.694310,-0.975244,2.481385,0.407587,-1.039255,0.000000,0.000000,11.000000,56.000000
26246.64,1346.64,-25.990000,18.120000,3.141593,0.298162,0.001934,125.990000,-0.000000,0.000000,1.000000,12.763391,23.043688,1.568069,21.597592,-0.516147,-0.987728,1.672521,0.408984,-1.039255,0.000000,0.000000,11.000000,56.000000
26349.36,1349.36,-25.990000,18.120000,3.141593,0.298351,0.001677,125.990000,-0.000000,0.000000,1.000000,12.759202,23.649331,1.583474,21.951073,-0.339966,-0.987725,0.993339,0.410381,-1.039255,0.000000,0.000000,11.000000,56.000000
26511.33,1411.33,-25.990000,18.120000,3.141593,0.298519,0.001677,125.990000,-0.000000,0.000000,1.000000,12.749166,24.264684,1.587970,22.301525,-0.049765,-0.974279,0.029045,0.410381,-1.039255,0.000000,0.000000,11.000000,56.000000
26614.31,1414.31,-25.990000,18.120000,3.141593,0.298687,0.001677,125.990000,-0.000000,0.000000,1.000000,12.738998,24.889705,1.585994,22.647099,0.055443,-0.940389,-0.245548,0.403397,-1.039255,0.000000,0.000000,11.000000,56.000000
26716.62,1416.62,-25.990000,18.120000,3.141593,0.298854,0.001677,125.990000,-0.000000,0.000000,1.000000,12.730806,25.524102,1.581772,22.977509,0.112688,-0.912396,-0.405531,0.397810,-1.039255,0.000000,0.000000,11.000000,56.000000
26819.39,1419.39,-25.990000,18.120000,3.141593,0.299022,0.001677,125.990000,-0.000000,0.000000,1.000000,12.726055,26.167596,1.575290,23.298682,0.179178,-0.866645,-0.582627,0.386635,-1.039255,0.000000,0.000000,11.000000,56.000000
26922.57,1422.57,-25.990000,18.120000,3.141593,0.299176,0.000838,125.990000,-0.000000,0.000000,1.000000,12.726511,26.819463,1.565954,23.580976,0.269488,-0.729793,-0.817028,0.347524,-1.039255,0.000000,0.000000,12.000000,52.000000
27086.86,1486.86,-25.990000,18.120000,3.141593,0.299260,0.000838,125.990000,-0.000000,0.000000,1.000000,12.734695,27.478626,1.552167,23.839418,0.418938,-0.722417,-1.215808,0.346127,-1.039255,0.000000,0.000000,12.000000,52.000000
27190.70,1490.70,-25.990000,18.120000,3.141593,0.299343,0.000838,125.990000,-0.000000,0.000000,1.000000,12.754177,28.144679,1.533361,24.094688,0.561379,-0.725760,-1.548491,0.346127,-1.039255,0.000000,0.000000,12.000000,52.000000
27293.80,1493.80,-25.990000,18.120000,3.141593,0.299427,0.000838,125.990000,-0.000000,0.000000,1.000000,12.788258,28.817204,1.510202,24.347383,0.695774,-0.735910,-1.839098,0.346127,-1.039255,0.000000,0.000000,12.000000,52.000000
27397.50,1497.50,-25.990000,18.120000,3.141593,0.299511,0.000838,125.990000,-0.000000,0.000000,1.000000,12.839955,29.495585,1.483224,24.596404,0.819780,-0.743545,-2.086844,0.343333,-1.039255,0.000000,0.000000,12.000000,52.000000
27500.17,1500.17,-25.990000,18.120000,3.141593,0.299588,0.000419,125.990000,-0.000000,0.000000,1.000000,12.911986,30.179004,1.452967,24.842370,0.930312,-0.776476,-2.282466,0.346127,-1.039255,0.000000,0.000000,12.000000,52.000000
27664.90,1564.90,-25.990000,18.120000,3.141593,0.299630,0.000419,125.990000,-0.000000,0.000000,1.000000,13.006844,30.866505,1.419575,25.089382,1.045611,-0.831778,-2.461917,0.353111,-1.039255,0.000000,0.000000,12.000000,52.000000
27769.27,1569.27,-25.990000,18.120000,3.141593,0.299672,0.000419,125.990000,-0.000000,0.000000,1.000000,13.126221,31.557063,1.385578,25.329578,1.055727,-0.822695,-2.370857,0.344730,-1.039255,0.000000,0.000000,12.000000,52.000000
27873.35,1573.35,-25.990000,18.120000,3.141593,0.299714,0.000419,125.990000,-0.000000,0.000000,1.000000,13.269304,32.249921,1.354706,25.570937,0.966862,-0.830811,-2.022945,0.348921,-1.039255,0.000000,0.000000,12.000000,52.000000
27978.35,1578.35,-25.990000,18.120000,3.141593,0.299756,0.000419,125.990000,-0.000000,0.000000,1.000000,13.432869,32.945042,1.329928,25.805805,0.798387,-0.786905,-1.539071,0.346127,-1.039255,0.000000,0.000000,12.000000,52.000000
28082.26,1582.26,-25.990000,18.120000,3.141593,0.299794,0.000210,125.990000,-0.000000,0.000000,1.000000,13.612667,33.643193,1.311651,26.064876,0.661696,-0.857046,-1.082829,0.379651,-1.039255,0.000000,0.000000,13.000000,48.000000
28241.89,1641.89,-25.990000,18.120000,3.141593,0.299815,0.000210,125.990000,-0.000000,0.000000,1.000000,13.803880,34.346312,1.302285,26.354454,0.404918,-0.855630,-0.366124,0.403397,-1.039255,0.000000,0.000000,13.000000,48.000000
28348.68,1648.68,-25.990000,18.120000,3.141593,0.299836,0.000210,125.990000,-0.000000,0.000000,1.000000,14.000355,35.056913,1.301171,26.679084,0.226522,-0.889911,0.126542,0.429937,-1.039255,0.000000,0.000000,13.000000,48.000000
28451.29,1651.29,-25.990000,18.120000,3.141593,0.299857,0.000210,125.990000,-0.000000,0.000000,1.000000,14.197162,35.777009,1.306922,27.013896,0.028369,-0.841738,0.560804,0.429937,-1.039255,0.000000,0.000000,13.000000,48.000000
28554.83,1654.83,-25.990000,18.120000,3.141593,0.299878,0.000210,125.990000,-0.000000,0.000000,1.000000,14.389694,36.507880,1.318369,27.348774,-0.139559,-0.808892,0.881398,0.429937,-1.039255,0.000000,0.000000,13.000000,48.000000
28657.31,1657.31,-25.990000,18.120000,3.141593,0.299897,0.000105,125.990000,-0.000000,0.000000,1.000000,14.574114,37.250434,1.334466,27.684322,-0.299570,-0.786378,1.193828,0.429937,-1.039255,0.000000,0.000000,13.000000,48.000000
28821.27,1721.27,-25.990000,18.120000,3.141593,0.299907,0.000105,125.990000,-0.000000,0.000000,1.000000,14.745199,38.005852,1.359289,28.032161,-0.633906,-0.793070,1.835330,0.445302,-1.039255,0.000000,0.000000,13.000000,48.000000
28932.74,1732.74,-25.990000,18.120000,3.141593,0.299918,0.000105,125.990000,-0.000000,0.000000,1.000000,14.896128,38.775883,1.390677,28.408942,-0.818438,-0.874544,2.122326,0.466254,-1.039255,0.000000,0.000000,13.000000,48.000000
29035.07,1735.07,-25.990000,18.120000,3.141593,0.299928,0.000105,125.990000,-0.000000,0.000000,1.000000,15.022152,39.561281,1.427364,28.801061,-1.049911,-0.904520,2.427691,0.469048,-1.039255,0.000000,0.000000,13.000000,48.000000
29138.09,1738.09,-25.990000,18.120000,3.141593,0.299939,0.000105,125.990000,-0.000000,0.000000,1.000000,15.118540,40.361843,1.468170,29.194148,-1.231574,-0.944207,2.590029,0.467651,-1.039255,0.000000,0.000000,13.000000,48.000000
29240.90,1740.90,-25.990000,18.120000,3.141593,0.299948,0.000052,125.990000,-0.000000,0.000000,1.000000,15.182097,41.176640,1.510610,29.588513,-1.331999,-1.010711,2.586889,0.469048,-1.039255,0.000000,0.000000,13.000000,48.000000
29402.31,1802.31,-25.990000,18.120000,3.141593,0.299954,0.000052,125.990000,-0.000000,0.000000,1.000000,15.212138,42.004411,1.550823,29.987257,-1.277342,-1.038237,2.299579,0.459270,-1.039255,0.000000,0.000000,13.000000,48.000000
29506.83,1806.83,-25.990000,18.120000,3.141593,0.299959,0.000052,125.990000,-0.000000,0.000000,1.000000,15.211178,42.843957,1.586238,30.393206,-1.172281,-1.106355,1.969094,0.464857,-1.039255,0.000000,0.000000,13.000000,48.000000
29609.53,1809.53,-25.990000,18.120000,3.141593,0.299964,0.000052,125.990000,-0.000000,0.000000,1.000000,15.182850,43.694334,1.615929,30.801117,-1.014677,-1.170962,1.581775,0.474635,-1.039255,0.000000,0.000000,13.000000,48.000000
29713.96,1813.96,-25.990000,18.120000,3.141593,0.299969,0.000052,125.990000,-0.000000,0.000000,1.000000,15.132041,44.555010,1.638490,31.209122,-0.788906,-1.177994,1.109205,0.474635,-1.039255,0.000000,0.000000,13.000000,48.000000
29818.31,1818.31,-25.990000,18.120000,3.141593,0.299974,0.000026,125.990000,-0.000000,0.000000,1.000000,15.065020,45.425990,1.653047,31.618466,-0.537943,-1.158493,0.660970,0.471841,-1.039255,0.000000,0.000000,13.000000,48.000000
29980.81,1880.81,-25.990000,18.120000,3.141593,0.299977,0.000026,125.990000,-0.000000,0.000000,1.000000,14.988145,46.307478,1.660400,32.025382,-0.316702,-1.159588,0.320437,0.476032,-1.039255,0.000000,0.000000,13.000000,48.000000
30084.71,1884.71,-25.990000,18.120000,3.141593,0.299979,0.000026,125.990000,-0.000000,0.000000,1.000000,14.905435,47.199936,1.664920,32.438345,-0.251487,-1.157151,0.203472,0.476032,-1.039255,0.000000,0.000000,13.000000,48.000000
30188.40,1888.40,-25.990000,18.120000,3.141593,0.299982,0.000026,125.990000,-0.000000,0.000000,1.000000,14.818655,48.103558,1.667377,32.852978,-0.181097,-1.153856,0.077715,0.476032,-1.039255,0.000000,0.000000,13.000000,48.000000
30292.42,1892.42,-25.990000,18.120000,3.141593,0.299985,0.000026,125.990000,-0.000000,0.000000,1.000000,14.730216,49.018619,1.666374,33.269283,-0.032814,-1.143512,-0.153232,0.476032,-1.039255,0.000000,0.000000,13.000000,48.000000
30396.12,1896.12,-25.990000,18.120000,3.141593,0.299987,0.000013,125.990000,-0.000000,0.000000,1.000000,14.644021,49.945523,1.660878,33.686951,0.142644,-1.138212,-0.389360,0.477429,-1.039255,0.000000,0.000000,13.000000,48.000000
